id,listing_id,date,reviewer_id,comments
15402820,2934389,7/8/2014,7682798,"This was my first experience with AirBnB, and I have to admit I was a little nervous. But, Bonnie was a delight and made me feel comfortable and very much at home.  

Prior to arriving in Seattle, Bonnie was extremely attentive to my emails and answered all of my questions immediately. We quickly establish great lines of communication which made me feel very much at ease. 

Upon arrival, she was very flexible with our check-in time and greeted my boys and I at our car.  Once in the home, she was very thorough with her tour, and left us with a welcome letter, and details to some important responsibilities.  I felt very comfortable chatting with her and felt that she and I could very easily hit it off as friends. 

It was obvious that Bonnie spent a lot of time thinking of ways to make us feel at home. Age appropriate toys were left out for my boys, a bowl of fruit was filled for us to enjoy, beautiful accents of fresh flowers and plants filled the space, and a wonderful selection of LP's were at our finger tips, just to name a few. The place was every bit as beautiful and inviting as the photos, and the energy of the home was so relaxing. 

Bonnie's attentive and thoughtful hospitality has set a high bar. I hope that other hosts are just as welcoming as she was.  She and her Urban Tree-house will be first on our list for our next trip up to the PNW.  "
17998079,2934389,8/20/2014,10849699,"Serene apartment, exactly as described.  Bonnie was the perfect hostess who didn't miss a detail.  My family stayed for 6 weeks in the summer, and it was a perfect home away from home.   very convenient to parks, buses, shopping, etc.  Note there is no TV, but grab a book and pot of tea, coffee, listen to music, play piano, and enjoy Seattle."
18744067,2934389,8/31/2014,4582507,"The apartment was exactly as pictured, and we enjoyed the adorable Mapleleaf neighborhood. It was a bit far from other downtown areas but since we had a car it was not a problem (and parking was a breeze). Bonnie's wonderful friend Stephanie checked us in and everything was very smooth. Thanks Bonnie!"
21170252,2934389,10/12/2014,3394000,"Bonnie was available for check in and had definitely listened to the purpose of my trip and schedule and was ultra-accomodating to that. The apartment was exactly as pictured and described, but with extra hospitality. This feels like a Bohemian artists loft and is so comfortable and charming. You do not feel like you will break anything or can't touch and all the decorator and guest touches are just perfect! I hope Bonnie will welcome me back as this location is perfect for my office which is 1 mi away at Green Lake. The freeway access is easy and it's a nice neighborhood. And Thank You, Bonnie, for the little treats you left for us--especially coffee :)"
37470618,2934389,7/7/2015,18898726,"Check-in was a breeze. Bonnie was very responsive and had suggestions of things to do in Seattle over a holiday weekend. The space was cozy, and it was a very welcoming space for a family with children. There is a great coffee shop across the street, as well as a park within walking distance.

We stayed at the apartment during a Seattle heat-wave, so the older building ended up being a little stuffy without A/C. Fans and open windows helped during the nights."
39048252,2934389,7/20/2015,36426521,"We enjoyed our stay very much. The condo was very clean and spacious. The neighborhood is nice, with a park, and Cloud City Coffee right across the street is a great place. Bonnie made us feel welcome. Check-in was easy. We would stay in Bonnie's place again."
39624554,2934389,7/25/2015,4526575,"We enjoyed our weekend in Bonnie's apartment. She was prompt and proactive in all communication, and the space was clean and just as advertised. We especially appreciated the thoughtful details like the amenities. Oh, and Bonnie has a stellar book collection! I went to bed every night with a pile of classics to browse. Overall we enjoyed our stay."
40891244,2934389,8/3/2015,2631519,"Bonnie's place was the perfect base from which to explore Seattle. Having a 10-year-old in tow, it was really nice to have the huge park next door. You're only about 10 minutes from downtown Seattle, but the Maple Leaf neighborhood offers plenty of dining options if you don't want to be bothered with making the trek. The place was spacious, bright and clean with plenty of room for our family of 3. I must admit I was a bit apprehensive about not having a TV, but we whiled away our downtime listening to records or surfing the Internet via w-fi. So I guess you could say no complaints! Overall, a great AirBnB experience."
42005770,2934389,8/10/2015,7684479,"Sweet little apartment with modern conveniences in a nice, quiet neighborhood. Bonnie left memos and supplies for our convenience and was a prompt replier to the questions we had. We recommend her apartment to other AirBnB users."
44937231,2934389,8/30/2015,124401,"Wonderful place to stay. Amazing location, great apartment, lots of books and legos/wooden train set for a kid. Very peaceful and Bonnie was responsive and easy to communicate with. "
45850926,2934389,9/6/2015,39893003,Very nice apartment with diversified art and craft. Comfortable and cozy feeling at home. Super convenient commuting to the city. Bonnie is very nice and patient about all questions we had about the apartment. Will definitely come back next time. 
36727603,6888107,6/30/2015,18779691,"In short, an A++++ listing, would stay here again in a heartbeat. 

If you're considering staying here, reserve it now before it's too late!  You won't find a cuter, more clean place in West Seattle, or nicer more considerate hosts.

My wife and I arrived in Seattle late, and Hamlin and his wife Amy were gracious enough to stay up and welcome us when we arrived at midnight.  There is plenty of street parting, and their condo is nestled between other condos across a grassy well groomed walkway.   

The house itself is so charming and immaculately decorated and clean.  We were there for our 1 year wedding anniversary, and they had even gotten us a bottle of wine!  So thoughtful! 

The room is downstairs, and again is very clean and welcoming.  We had access to a washroom on the main floor, and a full bathroom upstairs which has to be the absolutely cleanest bathroom I have ever seen in a house ever.  

Depending on the day, you may be woken up by the padding feet of their two adorable kids, who were so cute and well-behaved, (at least when we were around =).  

Hamlin and his wife Amy were so considerate, and we had no trouble at all coming in and our of the house at different times of the day, and they respected our privacy to the utmost. 

All in all, an great experience. 
"
